idx,Agro-forestry areas,Broad-leaved forest,Complex cultivation patterns,Coniferous forest,Discontinuous urban fabric,Land principally occupied by agriculture with significant areas of natural vegetation,Mixed forest,Non-irrigated arable land,Pastures,Peatbogs,Sea and ocean,Transitional woodland/shrub,Water bodies
639111,1,0,1,0,0,1,1,0,0,0,0,1,0
596637,1,0,0,0,0,0,0,0,1,0,0,0,1
179249,0,0,0,1,0,0,1,1,0,0,0,0,0
6795,0,0,0,0,0,0,0,0,0,0,1,0,0
166078,0,0,0,1,0,0,1,0,0,1,0,1,0
217584,0,0,1,1,0,0,0,1,1,0,0,1,0
660751,1,1,0,0,0,0,0,0,0,0,0,1,0
596805,1,1,0,0,0,0,1,0,0,0,0,0,0
489143,0,0,1,1,1,0,1,0,1,0,0,0,0
243271,0,0,0,1,0,0,1,0,0,0,0,1,1
646411,0,0,0,0,0,0,0,0,0,1,0,0,0
336724,0,1,0,0,1,1,0,0,0,0,0,1,0
381650,0,0,1,0,1,0,1,0,1,0,0,0,0
606583,0,0,0,1,0,0,1,0,0,1,0,0,0
187330,0,1,1,0,0,1,0,1,0,0,0,0,0
201700,0,0,0,0,0,0,0,0,0,0,1,0,0
356057,0,1,1,0,0,1,1,1,0,0,0,0,1
449029,0,0,0,0,0,0,0,1,1,0,0,0,0
45990,0,0,0,0,0,0,0,1,0,0,0,0,0
593911,0,0,0,1,0,1,1,0,0,1,0,1,0
434603,0,0,0,1,0,0,1,0,0,0,0,1,1
350114,0,1,0,0,0,1,1,1,1,0,0,0,0
462815,1,1,0,0,0,0,0,0,1,0,0,1,0
478288,0,0,0,1,0,0,1,0,0,0,0,1,0
171435,0,0,0,0,0,0,0,0,0,1,0,1,0
634997,0,0,0,1,0,0,1,0,0,1,0,1,1
318505,0,0,0,1,1,1,1,1,0,0,0,0,0
468498,0,0,1,0,1,0,1,0,0,0,0,0,0
7637,0,0,0,0,1,0,1,1,0,0,0,0,0
399390,0,0,0,1,0,0,0,1,1,0,0,1,0
373938,0,0,1,0,1,0,0,0,0,0,0,0,0
383340,0,0,0,0,1,0,0,0,0,0,0,0,0
290856,0,1,0,0,0,1,0,0,0,0,0,1,0
470873,0,1,0,0,0,0,0,0,0,0,0,0,0
338517,0,1,0,0,1,1,0,1,1,0,0,0,0
390203,0,0,0,0,0,0,0,0,0,0,1,0,0
515645,0,1,0,0,0,0,0,0,0,0,0,0,0
76487,0,0,0,1,0,1,1,0,0,0,0,1,0
63214,0,0,0,0,1,0,1,1,1,0,0,0,0
182144,0,1,1,0,0,1,1,0,0,0,0,0,0
160838,0,0,0,1,0,0,1,0,0,0,0,1,1
168575,0,1,0,0,0,1,0,0,1,0,0,0,0
207219,0,0,0,0,0,0,0,1,0,0,0,0,0
161209,0,0,0,1,0,0,1,0,0,0,0,1,1
1334,0,0,0,1,0,0,1,1,0,0,0,0,0
616761,0,0,0,0,1,1,0,0,1,1,1,0,0
89523,1,0,0,0,0,0,0,0,0,0,0,0,0
316424,0,0,0,0,0,0,0,0,0,0,1,0,0
643867,0,0,0,1,0,0,1,0,0,1,0,0,0
476092,0,0,0,0,0,0,0,0,0,0,0,0,0
658031,0,0,0,1,0,0,0,1,1,1,0,1,0
528086,0,0,0,1,0,0,0,0,0,0,1,0,0
441877,0,0,0,1,0,1,1,0,0,0,0,1,0
231410,0,0,0,1,0,0,1,0,0,0,0,1,0
648733,1,0,0,0,0,0,0,0,1,0,0,0,0
218505,0,0,1,0,0,0,1,1,1,0,0,0,0
6082,0,0,0,0,0,0,0,0,0,0,1,0,0
501067,0,0,0,0,0,0,0,0,1,0,0,0,0
127902,0,1,0,0,0,0,0,0,1,0,0,0,0
394076,0,0,0,0,1,0,0,1,1,0,0,0,0
211215,0,0,0,1,0,0,0,0,1,0,0,0,0
531473,0,0,0,0,0,0,0,0,0,0,1,0,0
388045,0,0,0,0,0,0,0,0,0,0,1,0,0
93689,0,0,0,0,0,1,0,0,1,0,0,0,0
495076,0,1,1,0,1,0,0,1,1,0,0,0,0
548340,0,1,1,0,0,0,0,0,0,0,0,1,0
154745,0,1,0,0,0,0,1,0,0,0,0,1,0
371061,0,1,1,0,0,0,1,1,1,0,0,0,0
51259,0,1,0,0,0,0,0,0,0,0,0,0,0
320360,0,0,0,1,0,0,1,0,0,1,0,0,0
519081,0,1,1,0,0,1,0,0,0,0,0,0,0
312091,0,0,0,0,0,0,0,0,0,0,1,0,0
342183,0,0,0,0,0,0,0,0,0,0,1,0,0
516813,0,1,1,0,0,1,0,0,0,0,0,0,0
660549,0,0,0,1,0,0,1,0,0,1,0,0,0
24332,0,1,0,1,0,0,1,0,0,0,0,1,0
85761,0,0,1,1,0,0,0,0,1,0,0,1,0
78480,0,0,0,1,0,0,0,0,0,0,0,1,1
545487,0,0,0,0,0,0,0,0,0,0,0,0,0
259181,0,0,0,0,0,1,0,0,1,1,0,0,0
171132,0,0,0,1,0,0,0,1,1,0,0,0,0
663691,1,1,0,0,0,0,0,0,0,0,0,0,0
657797,1,0,0,0,0,0,0,0,1,0,0,0,0
23932,0,0,0,1,0,0,1,1,0,0,0,0,0
72466,0,0,0,1,0,0,1,0,0,1,0,0,0
631961,1,1,0,0,0,0,0,0,0,0,0,0,0
187319,0,1,0,0,0,0,0,0,1,0,0,0,0
66324,0,0,1,0,1,0,1,0,0,0,0,0,0
535510,0,0,0,1,0,1,0,0,0,0,0,0,1
203992,0,0,0,0,0,0,0,1,0,0,0,0,0
129005,0,0,1,0,0,0,0,0,0,0,0,1,0
188592,0,0,1,0,0,0,0,1,0,0,0,0,0
140538,0,0,1,0,0,0,0,0,0,0,0,0,0
659917,0,0,0,1,0,0,1,0,0,1,0,0,0
426621,0,0,0,1,0,0,1,0,0,0,0,0,1
175496,0,0,0,1,0,0,1,0,0,0,0,1,0
71285,0,0,0,1,0,0,1,0,0,0,0,0,0
547142,0,0,0,0,0,0,0,0,0,0,0,0,0
673553,1,1,0,0,0,1,0,0,0,0,0,1,0
42141,0,0,0,0,0,0,0,0,0,0,1,0,0
395003,0,0,0,0,1,0,0,0,1,0,0,0,0
336257,0,1,1,0,0,0,0,1,0,0,0,0,0
156862,0,0,0,1,0,1,1,0,0,0,0,0,1
354005,0,0,0,1,0,0,1,0,0,0,0,1,0
444167,0,0,0,1,0,0,0,0,0,0,0,1,0
455844,0,0,0,0,0,0,1,0,0,1,0,0,0
307763,0,0,0,0,1,0,0,0,0,0,0,0,1
325007,0,1,1,0,1,1,0,1,0,0,0,1,0
192138,0,0,1,0,0,0,1,1,1,0,0,1,0
452863,0,0,0,0,0,0,0,0,0,0,1,0,0
512230,0,1,0,0,0,0,0,0,0,0,0,0,0
47936,0,0,0,0,0,1,0,0,1,0,1,0,0
30470,1,1,0,0,0,0,0,0,0,0,0,0,0
392234,0,1,0,1,1,1,0,1,1,0,0,0,0
657569,0,0,0,1,0,0,0,0,0,1,0,1,0
291488,0,1,0,0,0,1,0,0,0,0,0,1,0
217500,0,0,1,1,0,0,1,1,0,0,0,0,0
74296,0,0,0,1,0,0,1,0,0,0,0,0,0
487637,0,0,1,1,0,0,1,0,0,0,0,0,0
509827,0,0,0,0,1,1,0,1,0,0,0,0,0
204865,0,0,0,0,1,0,0,1,0,0,0,0,0
239117,0,0,0,1,0,1,1,0,0,0,0,0,1
482390,0,0,0,1,0,0,0,0,0,1,0,1,0
116608,0,0,0,1,0,0,1,0,0,0,0,0,1
331949,0,1,0,0,0,0,0,0,0,0,0,1,0
648609,1,0,0,0,0,0,0,1,0,0,0,0,0
576860,0,0,0,1,0,0,0,0,0,0,0,0,1
280279,0,0,0,0,0,0,0,0,0,0,1,0,0
500671,0,0,0,0,0,0,0,0,0,1,0,0,0
496487,0,0,0,1,0,0,0,0,1,0,0,0,0
12554,0,0,0,0,0,0,0,0,1,0,0,0,0
111885,0,0,0,1,0,0,1,0,0,0,0,1,1
662521,1,1,0,0,0,0,0,1,0,0,0,0,0
287327,0,1,0,0,0,0,0,0,0,0,0,1,0
277721,0,0,0,0,0,0,0,0,0,0,1,0,0
280879,0,0,0,0,0,0,0,0,0,0,1,0,0
173022,0,0,0,0,0,0,0,0,0,0,1,0,0
596369,1,0,0,0,0,0,0,1,1,0,0,1,0
200712,0,0,0,0,0,0,0,0,0,0,1,0,0
110812,0,0,0,1,0,0,1,0,0,0,0,0,0
117396,0,0,0,0,0,0,0,0,0,0,0,0,1
140794,0,1,0,0,0,0,0,0,0,0,0,0,0
561804,0,0,0,0,0,0,0,0,0,0,1,0,0
252169,0,0,0,1,0,0,0,0,0,0,0,0,1
608035,1,1,1,0,0,0,0,0,1,0,0,0,0
182661,0,0,0,1,0,0,1,0,0,0,0,1,0
620149,1,0,0,0,0,0,0,0,0,0,0,0,0
429876,0,0,0,1,0,0,1,0,0,0,0,0,1
446368,0,0,0,1,0,0,1,0,0,1,0,0,0
632079,0,0,1,0,0,0,1,0,0,1,0,0,0
665871,0,0,0,1,0,0,1,0,0,1,0,1,0
638001,1,1,0,0,0,0,0,0,0,0,0,1,0
364376,0,1,1,0,0,1,0,1,0,0,0,0,0
60925,0,0,1,0,0,0,1,1,1,0,0,0,0
603735,1,0,0,0,0,1,0,1,0,0,0,1,0
275454,0,0,0,0,0,0,1,0,0,0,1,0,0
357452,0,1,0,0,0,0,1,0,0,0,0,0,1
254611,0,0,0,0,0,1,1,0,0,0,0,0,1
392275,0,1,1,0,0,1,0,1,1,0,0,1,0
48183,0,0,0,1,0,0,0,0,0,0,1,1,0
5507,0,0,0,1,0,1,0,1,1,0,0,0,0
430524,0,0,0,1,0,1,1,1,0,0,0,0,0
643663,0,0,0,1,0,1,1,0,0,1,0,0,0
400754,0,0,0,0,0,0,0,0,1,0,1,0,0
384457,0,0,0,0,0,0,1,0,0,0,1,0,0
621297,0,0,0,1,0,0,1,1,0,1,0,0,0
396587,0,0,0,0,0,1,0,0,1,0,0,0,0
619179,1,1,0,0,0,0,0,0,1,0,0,1,0
569701,0,0,0,1,0,0,1,1,0,0,0,1,0
47616,0,0,0,0,0,0,0,0,0,0,1,0,0
524031,0,1,1,0,0,0,0,0,0,0,0,1,0
622819,1,0,0,0,0,0,0,1,1,0,0,0,0
384493,0,0,0,0,0,0,0,0,0,0,1,0,0
343731,0,0,0,0,0,0,0,0,0,0,0,0,1
336796,0,1,0,0,0,0,1,0,0,0,0,1,0
4261,0,0,0,0,0,0,0,0,0,0,1,0,0
551335,0,0,1,0,0,1,0,0,0,0,0,0,0
132708,0,0,1,0,1,0,0,0,1,0,0,0,0
58778,0,0,0,1,0,1,1,1,0,0,0,1,0
4929,0,0,0,1,0,0,1,0,1,0,0,0,0
502433,0,0,0,0,1,0,0,0,0,0,1,0,0
638803,1,1,1,0,0,0,0,1,0,0,0,1,0
314750,0,0,0,0,0,0,0,0,0,0,1,0,0
182229,0,1,0,1,0,0,1,1,1,0,0,1,0
100661,0,0,0,0,1,0,0,0,0,0,1,0,0
210236,0,0,0,1,1,1,0,1,0,0,0,0,0
96152,0,0,0,0,0,0,0,0,0,0,1,0,0
537520,0,1,0,1,0,1,0,0,0,0,0,1,1
413633,0,1,0,0,1,0,0,1,0,0,0,0,0
667973,0,0,0,1,0,0,0,0,0,1,0,1,0
493952,0,0,1,0,0,0,0,1,0,0,0,0,0
60444,0,0,1,1,1,0,0,0,1,0,0,1,0
584563,0,1,0,1,0,0,1,0,0,0,0,1,1
310444,0,0,0,0,0,0,0,0,0,0,1,0,0
159911,0,0,0,1,0,0,1,0,0,0,0,1,0
300862,0,1,0,0,0,0,0,0,0,0,0,0,0
356393,0,0,0,0,0,0,0,0,0,0,0,0,1
447026,0,0,0,0,0,1,1,0,1,0,0,0,1
379187,0,1,1,0,0,1,1,1,0,0,0,0,0
486076,0,0,0,1,0,1,0,0,0,0,0,0,0
595101,0,0,0,1,0,0,1,0,0,1,0,1,0
225035,0,0,1,0,0,1,0,1,0,0,0,0,0
606481,0,0,0,1,0,0,0,0,0,1,0,1,0
128233,0,1,1,0,0,1,1,0,1,0,0,0,0
125443,1,0,0,0,0,0,1,0,1,0,0,0,0
465166,1,1,0,0,0,0,0,1,0,0,0,0,0
447196,0,0,1,0,0,0,0,1,1,0,0,0,0
347825,0,0,0,1,0,1,0,0,0,0,0,1,0
458085,0,1,0,1,1,0,0,0,0,0,1,0,0
48195,0,0,1,1,0,0,0,0,0,0,0,0,0
329873,0,1,0,0,0,0,0,0,0,0,0,1,0
77866,0,0,0,1,0,0,0,0,0,0,0,1,0
424177,0,0,0,1,0,0,1,0,0,0,0,0,0
614843,0,0,0,1,0,0,1,0,0,1,0,0,0
204205,0,1,0,0,0,0,0,1,0,0,0,1,0
9113,0,0,0,1,0,0,1,0,0,0,0,1,0
196254,0,0,0,1,1,1,1,0,0,0,0,0,0
95618,1,1,0,0,0,0,0,1,0,0,0,0,0
392289,0,0,1,0,1,1,0,0,0,0,0,0,0
211512,0,0,0,0,1,1,0,1,0,0,0,0,0
19981,0,0,0,0,0,0,0,0,0,0,0,0,1
157363,0,0,0,1,0,0,0,0,0,0,0,0,0
621889,0,0,0,1,0,1,0,0,1,1,0,0,0
273663,0,0,0,0,0,0,0,0,0,0,1,0,0
386136,0,0,0,1,0,1,1,0,0,0,1,1,0
113704,0,0,0,1,0,1,1,0,0,0,0,0,0
10260,0,0,0,0,0,0,0,1,1,0,0,0,0
494847,0,0,0,0,1,0,0,1,0,0,0,0,0
601849,1,1,0,0,0,0,1,0,0,0,0,0,0
593337,1,1,0,0,0,0,0,0,0,0,0,0,0
596623,1,1,0,0,0,0,1,0,1,0,0,0,0
536659,0,0,0,1,0,0,1,0,0,0,0,0,1
224443,0,0,0,0,1,0,0,1,0,0,0,0,0
454597,0,0,0,0,0,0,0,0,0,0,1,0,0
158719,0,0,0,1,0,0,1,1,0,0,0,1,0
628189,1,0,0,0,0,0,0,1,0,0,0,0,0
501695,0,0,0,0,0,0,0,0,1,0,0,0,0
540866,0,0,0,0,0,0,0,0,0,0,0,0,0
152244,1,1,0,0,0,0,1,0,1,0,0,0,0
145466,0,1,1,0,0,1,0,1,0,0,0,0,0
523602,0,1,0,0,0,0,0,0,0,0,0,0,0
356593,0,0,0,0,0,0,0,0,0,0,0,0,1
277342,0,0,0,0,0,0,0,0,0,0,1,0,0
123078,1,1,0,1,0,0,0,0,0,0,0,1,0
334629,0,1,0,0,1,1,1,0,0,0,0,0,0
212289,0,0,0,0,1,1,1,0,1,0,0,0,0
483840,0,0,0,1,0,0,0,0,0,1,0,1,0
74849,0,0,0,1,0,0,1,0,0,0,0,0,0
21511,0,0,0,1,0,0,1,0,0,0,0,0,1
260607,0,0,0,0,1,1,0,1,0,0,0,0,0
287980,0,0,0,0,0,0,0,0,0,0,1,0,0
152912,0,1,1,1,1,1,1,0,0,0,0,0,0
46561,0,1,0,0,1,0,0,1,0,0,0,0,0
88278,1,0,0,0,0,0,0,1,0,0,0,1,0
70473,0,0,0,1,0,1,1,0,0,0,0,1,0
252466,0,0,0,1,0,0,1,1,0,0,0,1,0
587241,0,0,0,1,0,0,1,0,0,0,0,0,1
212311,0,1,0,0,0,0,1,1,0,0,0,0,0
593007,1,1,1,0,1,0,0,0,0,0,0,1,0
222893,0,0,0,0,0,0,0,0,0,0,1,0,0
460911,1,1,0,0,0,0,0,1,1,0,0,1,0
516238,0,0,0,0,1,1,0,1,0,0,0,1,0
418195,0,1,1,0,0,1,0,0,0,0,0,1,0
385908,0,0,0,0,0,0,1,0,0,0,1,0,0
261564,0,1,0,0,0,0,0,1,0,0,0,1,0
491094,0,1,1,0,1,1,1,1,0,0,0,0,0
9794,0,0,0,1,0,0,1,0,0,0,0,0,0
178615,0,1,0,1,0,1,1,1,0,0,0,0,0
174346,0,0,0,0,0,0,0,1,1,0,0,1,0
546511,0,0,0,0,0,0,0,0,0,0,0,0,0
287571,0,1,0,0,0,0,1,0,1,0,0,0,0
234074,0,0,0,0,0,1,1,0,0,0,0,1,0
205690,0,0,0,0,0,0,0,1,0,0,0,0,0
534871,0,0,0,1,0,0,1,1,0,0,0,1,1
133335,0,0,0,0,0,1,0,0,0,0,0,0,0
129272,0,0,0,1,0,1,0,0,0,0,0,1,0
389551,0,0,0,0,0,0,0,0,0,0,1,0,0
549594,0,0,0,0,0,0,0,0,0,0,0,0,0
232202,0,0,0,0,1,1,1,0,0,0,0,0,0
452632,0,0,0,0,0,0,0,0,0,0,1,0,0
393556,0,1,1,0,1,0,0,1,1,0,0,0,0
10570,0,0,0,0,0,0,0,1,1,0,0,1,0
82027,0,0,0,0,0,0,0,1,0,0,0,0,0
558534,0,0,0,1,0,0,1,1,0,0,0,0,0
171668,0,0,0,0,0,0,0,0,0,1,0,1,0
345262,0,0,0,1,0,0,1,1,0,0,0,1,0
118463,0,1,0,0,0,1,1,0,0,0,0,0,1
422965,0,0,1,0,0,1,0,0,0,0,0,1,0
528155,0,0,0,0,0,0,0,0,0,0,1,0,0
155461,0,1,0,0,0,0,0,0,0,0,0,1,0
178472,0,0,0,0,0,0,1,0,0,1,0,1,0
144939,0,1,1,0,0,1,0,1,0,0,0,0,0
216517,0,0,0,0,0,0,1,0,0,0,0,1,0
299595,0,1,0,1,0,0,1,0,0,0,0,0,0
437704,0,0,0,0,0,0,0,0,0,0,0,0,1
356907,0,0,0,0,0,1,0,1,0,0,0,0,1
239701,0,0,0,1,0,0,0,0,0,0,0,1,0
654971,0,1,0,1,0,0,0,0,0,1,0,0,0
530180,0,0,0,0,0,0,0,0,0,0,1,0,0
361234,0,1,0,0,0,0,0,1,0,0,0,1,0
173151,0,0,0,0,0,0,0,0,0,0,1,0,0
673901,0,0,0,1,0,0,0,0,0,1,0,1,0
221845,0,0,0,0,0,0,0,0,0,0,1,0,0
378936,0,0,0,1,0,0,1,0,0,0,0,0,0
547504,0,0,0,0,0,0,0,0,0,0,0,0,0
295116,0,1,1,0,0,1,1,0,1,0,0,0,0
338645,0,1,1,0,0,1,0,1,0,0,0,0,0
267459,0,1,0,1,0,1,0,0,0,0,0,1,1
8389,0,0,0,1,0,0,1,0,0,0,0,0,0
51174,1,0,0,0,0,0,0,0,0,0,0,0,0
188328,0,0,0,1,0,0,1,1,0,0,0,0,0
233131,0,0,0,1,0,0,1,0,0,0,0,1,0
195641,0,0,0,0,0,0,0,0,0,0,1,0,0
362573,0,0,0,0,0,0,0,1,0,0,0,0,0
659323,1,0,0,0,0,0,0,1,0,0,0,0,0
429664,0,0,0,1,0,1,0,1,0,0,0,0,0
470088,0,0,0,0,0,0,0,0,0,0,1,0,0
608231,1,1,0,0,0,0,0,1,0,0,0,1,0
167819,0,0,0,0,0,0,0,0,1,0,0,0,0
629367,1,1,0,0,0,0,0,1,0,0,0,1,0
406293,0,0,1,0,0,1,0,1,0,0,0,0,0
348100,0,1,0,0,0,0,1,1,0,0,0,0,0
563214,0,0,0,1,0,0,1,0,0,1,0,1,0
207293,0,0,1,0,0,0,0,1,0,0,0,0,0
516798,0,1,1,0,0,1,0,0,0,0,0,1,0
167918,0,0,0,1,0,1,0,0,1,0,0,1,0
3974,0,0,0,1,0,0,1,0,1,0,0,0,0
669845,1,0,0,0,0,0,0,1,0,0,0,0,0
561492,0,0,0,1,0,1,1,0,0,0,0,1,0
509095,0,1,1,0,0,1,0,0,0,0,0,1,0
648935,1,0,0,0,0,0,0,0,1,0,0,0,1
475139,1,1,0,0,0,0,0,0,1,0,0,1,0
606803,1,0,0,0,0,1,0,1,0,0,0,1,0
361070,0,1,0,0,0,0,0,1,0,0,0,1,0
146580,0,1,0,0,0,0,0,0,0,0,0,0,0
274567,0,0,0,0,0,0,0,0,0,0,1,0,0
235066,0,0,0,1,0,0,1,0,0,0,0,0,1
21412,0,1,0,1,0,0,1,0,0,0,0,0,1
362026,0,1,1,0,1,0,0,1,0,0,0,0,0
89601,0,0,0,0,0,0,0,1,0,0,0,0,0
572214,0,0,0,1,0,1,1,1,0,0,0,1,0
82466,0,0,0,0,0,0,0,1,0,0,0,0,0
430211,0,0,0,1,0,0,0,0,0,0,0,1,0
433311,0,0,0,1,0,0,1,0,0,0,0,0,1
253208,0,0,0,1,0,0,1,0,0,0,0,1,1
640017,1,1,0,0,0,0,0,1,1,0,0,1,0
363669,0,1,0,1,0,0,0,1,1,0,0,0,0
451747,0,0,0,0,0,0,0,0,0,0,1,0,0
134763,0,1,0,0,0,1,0,0,0,0,0,1,0
2654,0,0,0,0,0,1,0,1,0,0,0,0,0
670091,1,0,0,1,0,0,1,0,0,0,0,0,0
643455,0,0,0,0,0,0,1,0,0,1,0,1,0
103695,0,0,0,0,0,1,0,1,0,0,0,0,0
294706,0,0,1,0,1,0,0,0,0,0,0,0,0
99222,0,0,1,0,0,0,0,0,0,0,0,1,0
175261,0,0,0,0,0,0,0,0,0,0,1,0,0
218779,0,1,1,1,1,0,0,1,1,0,0,0,0
347069,0,0,0,1,0,0,1,0,0,1,0,0,0
339685,0,1,1,0,0,0,0,1,0,0,0,0,0
424950,0,0,0,0,0,0,0,0,0,0,1,0,0
328074,0,0,0,0,0,1,0,0,0,0,0,0,0
569321,0,0,0,1,0,0,1,0,0,0,0,0,0
245278,0,0,0,1,0,0,1,0,0,0,0,1,1
414955,0,0,0,0,0,0,0,0,0,0,1,0,0
60675,0,0,0,0,0,0,0,0,0,0,0,0,0
500703,0,0,0,1,0,0,0,1,1,0,0,0,0
519062,0,1,0,0,0,0,1,0,0,0,0,1,0
484398,0,1,0,1,0,0,1,0,0,0,0,0,0
344411,0,0,0,1,0,1,1,0,0,0,0,0,0
377350,0,0,0,1,1,1,0,1,1,0,0,0,0
404183,0,0,0,0,0,0,0,1,0,0,0,0,0
524951,0,0,0,0,0,0,1,0,0,0,1,0,0
567696,0,0,0,1,0,0,1,1,0,0,0,1,0
574638,0,0,0,1,0,0,1,0,0,0,0,0,0
161951,0,0,0,1,0,0,1,1,0,0,0,1,0
336044,0,1,1,0,0,1,0,0,0,0,0,1,0
442190,0,0,0,0,0,0,0,0,0,0,0,0,1
252533,0,0,0,1,0,0,1,0,0,0,0,1,1
151889,1,1,0,0,0,0,1,1,0,0,0,0,0
564034,0,0,0,1,0,0,1,0,0,0,0,0,1
91922,1,0,0,0,0,0,0,1,0,0,0,0,0
524436,0,0,0,1,0,0,0,0,0,1,0,0,0
168229,0,0,0,1,0,0,0,1,1,0,0,0,0
444806,0,0,0,1,0,0,1,0,0,1,0,0,1
50709,1,0,0,0,0,0,0,1,0,0,0,1,0
668489,0,0,0,1,0,0,1,0,0,1,0,0,0
370800,0,0,0,0,0,0,0,0,0,0,0,0,0
538997,0,0,0,1,0,0,1,0,0,0,0,0,0
626209,1,0,0,0,0,0,0,0,1,0,0,0,0
212229,0,0,0,1,0,1,0,1,0,0,0,0,0
229715,0,0,0,1,0,0,0,0,0,0,0,0,1
606979,0,0,0,1,0,1,1,0,0,1,0,0,0
114223,0,0,0,1,0,1,0,0,0,0,0,0,1
296505,0,0,0,1,0,0,1,0,1,0,0,0,0
533560,0,0,0,1,0,0,0,0,0,0,0,1,1
567815,0,0,0,1,0,0,1,0,0,0,0,0,1
173225,0,0,0,0,0,0,0,1,1,0,0,0,0
608847,1,0,0,0,0,1,0,0,0,0,0,0,0
534339,0,0,0,1,0,0,1,0,0,0,0,0,1
571488,0,0,0,1,0,0,0,0,0,1,0,0,0
227626,0,1,1,0,1,0,0,1,0,0,0,0,0
338458,0,1,0,0,1,0,1,1,1,0,0,0,0
439409,0,0,0,1,0,0,1,0,0,0,0,1,0
380359,0,0,0,0,1,1,1,0,1,0,0,0,0
481817,0,0,0,1,0,0,0,0,0,1,0,1,0
138859,0,0,0,0,0,0,0,0,0,0,0,0,0
674933,0,0,0,1,0,0,1,1,0,1,0,0,0
455782,0,0,0,0,0,0,0,0,0,0,1,0,0
94662,0,1,0,0,0,0,0,0,0,0,0,1,0
595629,0,0,0,1,0,0,0,0,0,1,0,0,0
48749,0,1,0,0,0,0,0,0,1,0,0,0,0
336330,0,0,1,0,0,0,0,1,0,0,0,0,0
674403,0,0,0,1,0,0,1,0,0,1,0,0,0
70133,0,0,0,1,0,0,1,0,0,0,0,0,0
453478,0,0,0,1,0,0,1,1,0,0,0,0,0
362161,0,0,1,0,0,0,0,1,0,0,0,0,0
336540,0,0,1,0,0,1,0,0,0,0,0,0,0
276493,0,0,0,0,0,0,0,0,0,0,1,0,0
139996,0,1,1,0,0,1,0,0,0,0,0,0,0
387541,0,0,0,1,0,1,0,0,0,0,1,0,0
103874,0,0,0,0,1,0,0,1,0,0,0,0,0
47853,1,1,0,0,0,0,1,0,0,0,0,0,0
425002,0,0,0,1,0,0,1,0,0,0,0,1,1
435175,0,0,0,1,0,0,1,0,0,0,0,0,1
309037,0,1,0,0,1,0,0,1,0,0,0,0,0
480192,0,0,0,1,0,0,0,0,0,0,0,0,0
528906,0,0,0,0,0,0,0,0,0,0,1,0,0
69703,0,0,0,1,0,0,1,1,0,0,0,0,0
329202,0,1,0,0,0,0,0,0,0,0,0,0,0
155698,0,0,0,0,0,0,0,0,0,0,0,0,0
385232,0,0,0,0,0,0,0,0,0,0,1,0,0
313441,0,0,0,0,0,0,0,0,0,0,1,0,0
433640,0,0,0,1,0,0,0,0,0,0,0,0,1
374872,0,0,1,0,0,0,1,1,0,0,0,0,0
30933,1,1,0,0,0,0,0,0,0,0,0,1,0
305536,0,0,0,0,0,0,0,0,0,0,1,0,0
475603,1,1,0,0,0,1,0,0,0,0,0,0,0
7191,0,0,0,1,0,0,1,0,0,0,0,1,0
416162,0,1,1,0,0,1,0,0,0,0,0,0,0
499172,0,0,0,1,0,0,0,0,1,0,0,1,0
614805,1,0,0,0,0,0,0,0,0,0,0,0,0
539405,0,0,0,1,0,0,1,1,0,0,0,1,0
631085,0,0,0,1,0,0,0,0,0,1,0,0,0
424548,0,0,0,1,0,0,1,0,0,0,0,0,1
608981,0,0,0,1,0,0,1,0,0,1,0,1,0
451372,0,0,0,0,0,0,0,0,1,1,0,1,0
129525,1,1,0,0,0,0,0,0,1,0,0,1,0
360960,0,0,0,1,0,1,1,1,0,0,0,1,0
301428,0,1,1,0,0,1,0,0,0,0,0,1,0
514425,0,1,0,0,1,1,0,1,0,0,0,0,0
365980,0,0,0,0,0,1,0,1,0,0,0,0,0
649655,1,0,0,0,0,0,0,1,1,0,0,0,0
324250,0,1,1,0,0,0,0,0,0,0,0,0,0
578310,0,0,0,1,0,0,0,0,0,0,0,0,1
40421,0,0,0,0,0,0,0,0,0,0,1,0,0
556910,0,0,0,0,0,0,0,0,0,0,1,0,0
554066,0,1,1,0,0,1,1,0,0,0,0,1,0
188461,0,0,0,0,0,0,1,1,0,0,0,0,0
51656,1,0,0,0,0,0,0,1,0,0,0,0,0
653039,0,0,0,1,0,0,1,0,0,1,0,0,0
580291,0,0,0,1,1,0,0,0,0,0,0,0,1
545136,0,0,0,0,0,0,0,0,0,0,0,0,0
676189,1,1,0,0,0,0,0,0,0,0,0,1,0
510835,0,1,1,0,1,0,1,1,0,0,0,0,0
661989,0,0,0,1,0,0,1,0,0,1,0,0,1
287183,0,0,0,0,0,0,0,0,0,0,1,0,0
211182,0,1,1,0,0,1,1,0,0,0,0,0,0
574741,0,0,0,1,0,0,1,0,0,0,0,0,0
283181,0,0,0,1,0,1,1,1,0,0,0,0,0
616977,0,0,0,0,0,0,1,1,1,1,0,0,0
243220,0,0,0,1,0,0,1,0,0,0,0,0,0
350702,0,0,0,1,0,0,0,0,0,0,0,1,0
247233,0,0,0,0,0,0,0,0,0,0,1,0,0
10503,0,0,0,1,0,1,0,0,1,0,0,1,0
634369,0,0,0,1,0,0,0,0,1,1,0,1,0
154668,0,0,1,0,1,1,0,0,0,0,0,1,0
266767,0,0,0,1,0,0,1,0,0,0,0,0,0
147687,0,0,1,0,1,0,0,0,0,0,0,0,0
